id,datetime,time,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,dayOfWeek
7968,2012-06-12 08:00:00,08:00:00,2,0,1,2,25.42,28.03,88,150.013,613,woensdag
7969,2012-06-12 09:00:00,09:00:00,2,0,1,2,26.24,28.79,89,190.012,285,woensdag
7970,2012-06-12 10:00:00,10:00:00,2,0,1,3,26.24,28.79,89,190.012,125,woensdag
7971,2012-06-12 11:00:00,11:00:00,2,0,1,3,27.06,30.305,83,239.994,65,woensdag
7972,2012-06-12 12:00:00,12:00:00,2,0,1,3,27.06,30.305,83,169.979,95,woensdag
7973,2012-06-12 13:00:00,13:00:00,2,0,1,3,27.06,30.305,83,12.998,59,woensdag
7974,2012-06-12 14:00:00,14:00:00,2,0,1,3,26.24,28.79,89,169.979,60,woensdag
7975,2012-06-12 15:00:00,15:00:00,2,0,1,3,27.06,29.545,89,12.998,116,woensdag
7976,2012-06-12 16:00:00,16:00:00,2,0,1,2,27.06,29.545,89,190.012,239,woensdag
7977,2012-06-12 17:00:00,17:00:00,2,0,1,2,27.06,29.545,89,190.012,681,woensdag
7978,2012-06-12 18:00:00,18:00:00,2,0,1,1,27.88,31.82,83,12.998,653,woensdag
7979,2012-06-12 19:00:00,19:00:00,2,0,1,1,27.88,31.82,83,12.998,491,woensdag
7980,2012-06-12 20:00:00,20:00:00,2,0,1,1,27.88,31.82,83,12.998,386,woensdag
7981,2012-06-12 21:00:00,21:00:00,2,0,1,1,27.88,31.82,83,70.015,274,woensdag
7982,2012-06-12 22:00:00,22:00:00,2,0,1,1,27.06,29.545,94,70.015,207,woensdag
7983,2012-06-12 23:00:00,23:00:00,2,0,1,3,27.06,29.545,94,150.013,89,woensdag
7984,2012-06-13 00:00:00,00:00:00,2,0,1,2,27.06,29.545,94,12.998,34,donderdag
7985,2012-06-13 01:00:00,01:00:00,2,0,1,1,26.24,29.545,78,0,28,donderdag
7986,2012-06-13 02:00:00,02:00:00,2,0,1,1,25.42,28.79,83,89.981,4,donderdag
7987,2012-06-13 03:00:00,03:00:00,2,0,1,1,25.42,28.79,83,12.998,8,donderdag
7988,2012-06-13 04:00:00,04:00:00,2,0,1,1,24.6,28.03,83,89.981,10,donderdag
7989,2012-06-13 05:00:00,05:00:00,2,0,1,1,24.6,28.03,83,12.998,40,donderdag
7990,2012-06-13 06:00:00,06:00:00,2,0,1,1,24.6,28.03,83,150.013,194,donderdag
7991,2012-06-13 07:00:00,07:00:00,2,0,1,1,24.6,28.03,83,199.995,505,donderdag
7992,2012-06-13 08:00:00,08:00:00,2,0,1,2,25.42,29.545,73,350.008,713,donderdag
7993,2012-06-13 09:00:00,09:00:00,2,0,1,2,26.24,30.305,69,390.007,352,donderdag
7994,2012-06-13 10:00:00,10:00:00,2,0,1,2,26.24,30.305,65,279.993,198,donderdag
7995,2012-06-13 11:00:00,11:00:00,2,0,1,2,27.06,31.06,54,300.026,246,donderdag
7996,2012-06-13 12:00:00,12:00:00,2,0,1,2,27.88,31.82,44,279.993,334,donderdag
7997,2012-06-13 13:00:00,13:00:00,2,0,1,2,28.7,31.82,45,260.027,255,donderdag
7998,2012-06-13 14:00:00,14:00:00,2,0,1,2,29.52,32.575,37,279.993,320,donderdag
7999,2012-06-13 15:00:00,15:00:00,2,0,1,1,29.52,32.575,32,329.975,281,donderdag
8000,2012-06-13 16:00:00,16:00:00,2,0,1,1,29.52,32.575,30,329.975,392,donderdag
8001,2012-06-13 17:00:00,17:00:00,2,0,1,1,29.52,32.575,32,329.975,857,donderdag
8002,2012-06-13 18:00:00,18:00:00,2,0,1,1,29.52,32.575,32,300.026,744,donderdag
8003,2012-06-13 19:00:00,19:00:00,2,0,1,1,28.7,31.82,34,260.027,671,donderdag
8004,2012-06-13 20:00:00,20:00:00,2,0,1,1,27.88,31.82,36,279.993,448,donderdag
8005,2012-06-13 21:00:00,21:00:00,2,0,1,1,26.24,31.06,44,239.994,396,donderdag
8006,2012-06-13 22:00:00,22:00:00,2,0,1,1,25.42,31.06,50,199.995,238,donderdag
8007,2012-06-13 23:00:00,23:00:00,2,0,1,1,25.42,31.06,50,190.012,153,donderdag
8008,2012-06-14 00:00:00,00:00:00,2,0,1,1,24.6,31.06,53,199.995,48,vrijdag
8009,2012-06-14 01:00:00,01:00:00,2,0,1,1,24.6,31.06,56,150.013,21,vrijdag
8010,2012-06-14 02:00:00,02:00:00,2,0,1,2,25.42,31.06,53,169.979,9,vrijdag
8011,2012-06-14 03:00:00,03:00:00,2,0,1,2,25.42,31.06,53,190.012,5,vrijdag
8012,2012-06-14 04:00:00,04:00:00,2,0,1,2,24.6,31.06,56,169.979,6,vrijdag
8013,2012-06-14 05:00:00,05:00:00,2,0,1,2,24.6,31.06,56,169.979,40,vrijdag
8014,2012-06-14 06:00:00,06:00:00,2,0,1,1,23.78,27.275,60,190.012,181,vrijdag
8015,2012-06-14 07:00:00,07:00:00,2,0,1,1,24.6,30.305,60,190.012,506,vrijdag
8016,2012-06-14 08:00:00,08:00:00,2,0,1,1,24.6,30.305,64,220.028,719,vrijdag
8017,2012-06-14 09:00:00,09:00:00,2,0,1,1,25.42,30.305,61,150.013,357,vrijdag
8018,2012-06-14 10:00:00,10:00:00,2,0,1,1,26.24,30.305,65,279.993,179,vrijdag
8019,2012-06-14 11:00:00,11:00:00,2,0,1,1,27.06,31.06,57,169.979,228,vrijdag
8020,2012-06-14 12:00:00,12:00:00,2,0,1,2,27.06,31.06,61,150.013,265,vrijdag
8021,2012-06-14 13:00:00,13:00:00,2,0,1,1,27.88,31.82,57,110.014,284,vrijdag
8022,2012-06-14 14:00:00,14:00:00,2,0,1,1,28.7,32.575,54,190.012,298,vrijdag
8023,2012-06-14 15:00:00,15:00:00,2,0,1,1,30.34,33.335,48,199.995,324,vrijdag
8024,2012-06-14 16:00:00,16:00:00,2,0,1,1,29.52,33.335,51,190.012,438,vrijdag
8025,2012-06-14 17:00:00,17:00:00,2,0,1,1,29.52,33.335,48,150.013,867,vrijdag
8026,2012-06-14 18:00:00,18:00:00,2,0,1,1,30.34,33.335,42,12.998,823,vrijdag
8027,2012-06-14 19:00:00,19:00:00,2,0,1,1,28.7,32.575,48,169.979,579,vrijdag
8028,2012-06-14 20:00:00,20:00:00,2,0,1,1,27.06,31.06,65,169.979,435,vrijdag
8029,2012-06-14 21:00:00,21:00:00,2,0,1,1,26.24,30.305,65,110.014,337,vrijdag
8030,2012-06-14 22:00:00,22:00:00,2,0,1,2,26.24,30.305,65,150.013,242,vrijdag
8031,2012-06-14 23:00:00,23:00:00,2,0,1,2,25.42,30.305,69,110.014,172,vrijdag
8032,2012-06-15 00:00:00,00:00:00,2,0,1,1,24.6,29.545,73,110.014,94,zaterdag
8033,2012-06-15 01:00:00,01:00:00,2,0,1,1,23.78,27.275,78,12.998,51,zaterdag
8034,2012-06-15 02:00:00,02:00:00,2,0,1,1,22.96,26.515,83,70.015,15,zaterdag
8035,2012-06-15 03:00:00,03:00:00,2,0,1,1,22.96,26.515,83,110.014,5,zaterdag
8036,2012-06-15 04:00:00,04:00:00,2,0,1,1,22.96,26.515,83,110.014,14,zaterdag
8037,2012-06-15 05:00:00,05:00:00,2,0,1,1,22.14,25.76,88,70.015,33,zaterdag
8038,2012-06-15 06:00:00,06:00:00,2,0,1,1,22.14,25.76,83,89.981,151,zaterdag
8039,2012-06-15 07:00:00,07:00:00,2,0,1,1,22.96,26.515,83,110.014,430,zaterdag
8040,2012-06-15 08:00:00,08:00:00,2,0,1,1,24.6,29.545,69,110.014,653,zaterdag
8041,2012-06-15 09:00:00,09:00:00,2,0,1,1,25.42,30.305,65,110.014,366,zaterdag
8042,2012-06-15 10:00:00,10:00:00,2,0,1,1,26.24,31.06,57,110.014,216,zaterdag
8043,2012-06-15 11:00:00,11:00:00,2,0,1,1,27.06,31.06,50,12.998,286,zaterdag
8044,2012-06-15 12:00:00,12:00:00,2,0,1,1,28.7,31.82,45,110.014,403,zaterdag
8045,2012-06-15 13:00:00,13:00:00,2,0,1,1,28.7,31.82,42,169.979,393,zaterdag
8046,2012-06-15 14:00:00,14:00:00,2,0,1,1,29.52,32.575,39,12.998,376,zaterdag
8047,2012-06-15 15:00:00,15:00:00,2,0,1,1,29.52,32.575,39,12.998,377,zaterdag
8048,2012-06-15 16:00:00,16:00:00,2,0,1,1,29.52,32.575,37,12.998,558,zaterdag
8049,2012-06-15 17:00:00,17:00:00,2,0,1,1,30.34,32.575,37,190.012,823,zaterdag
8050,2012-06-15 18:00:00,18:00:00,2,0,1,1,29.52,32.575,39,150.013,693,zaterdag
8051,2012-06-15 19:00:00,19:00:00,2,0,1,1,28.7,31.82,42,110.014,467,zaterdag
8052,2012-06-15 20:00:00,20:00:00,2,0,1,1,27.88,31.82,44,12.998,385,zaterdag
8053,2012-06-15 21:00:00,21:00:00,2,0,1,1,27.06,31.06,50,70.015,333,zaterdag
8054,2012-06-15 22:00:00,22:00:00,2,0,1,1,26.24,31.06,53,89.981,321,zaterdag
8055,2012-06-15 23:00:00,23:00:00,2,0,1,1,25.42,31.06,53,169.979,222,zaterdag
8056,2012-06-16 00:00:00,00:00:00,2,0,0,1,23.78,27.275,56,89.981,137,maandag
8057,2012-06-16 01:00:00,01:00:00,2,0,0,1,22.96,26.515,56,0,95,maandag
8058,2012-06-16 02:00:00,02:00:00,2,0,0,1,23.78,27.275,53,0,67,maandag
8059,2012-06-16 03:00:00,03:00:00,2,0,0,1,22.96,26.515,60,60.032,27,maandag
8060,2012-06-16 04:00:00,04:00:00,2,0,0,1,22.14,25.76,68,89.981,8,maandag
8061,2012-06-16 05:00:00,05:00:00,2,0,0,1,22.14,25.76,68,70.015,23,maandag
8062,2012-06-16 06:00:00,06:00:00,2,0,0,1,22.14,25.76,68,12.998,47,maandag
8063,2012-06-16 07:00:00,07:00:00,2,0,0,1,22.14,25.76,68,12.998,78,maandag
8064,2012-06-16 08:00:00,08:00:00,2,0,0,1,23.78,27.275,64,110.014,204,maandag
8065,2012-06-16 09:00:00,09:00:00,2,0,0,1,24.6,30.305,60,60.032,367,maandag
8066,2012-06-16 10:00:00,10:00:00,2,0,0,1,26.24,31.06,47,12.998,435,maandag
8067,2012-06-16 11:00:00,11:00:00,2,0,0,1,27.06,31.06,39,110.014,566,maandag
8068,2012-06-16 12:00:00,12:00:00,2,0,0,1,27.88,31.82,41,70.015,603,maandag
8069,2012-06-16 13:00:00,13:00:00,2,0,0,1,29.52,32.575,34,110.014,617,maandag
8070,2012-06-16 14:00:00,14:00:00,2,0,0,1,29.52,32.575,37,150.013,573,maandag
8071,2012-06-16 15:00:00,15:00:00,2,0,0,1,30.34,32.575,35,169.979,583,maandag
8072,2012-06-16 16:00:00,16:00:00,2,0,0,2,29.52,32.575,37,70.015,542,maandag
8073,2012-06-16 17:00:00,17:00:00,2,0,0,2,29.52,32.575,37,169.979,593,maandag
8074,2012-06-16 18:00:00,18:00:00,2,0,0,2,29.52,32.575,37,150.013,571,maandag
8075,2012-06-16 19:00:00,19:00:00,2,0,0,2,28.7,31.82,42,12.998,461,maandag
8076,2012-06-16 20:00:00,20:00:00,2,0,0,2,27.06,31.06,47,12.998,352,maandag
8077,2012-06-16 21:00:00,21:00:00,2,0,0,2,26.24,31.06,50,150.013,290,maandag
8078,2012-06-16 22:00:00,22:00:00,2,0,0,1,25.42,31.06,53,199.995,280,maandag
8079,2012-06-16 23:00:00,23:00:00,2,0,0,1,24.6,31.06,53,199.995,183,maandag
8080,2012-06-17 00:00:00,00:00:00,2,0,0,1,22.96,26.515,56,89.981,148,dinsdag
8081,2012-06-17 01:00:00,01:00:00,2,0,0,1,22.96,26.515,60,110.014,88,dinsdag
8082,2012-06-17 02:00:00,02:00:00,2,0,0,1,22.96,26.515,56,60.032,74,dinsdag
8083,2012-06-17 03:00:00,03:00:00,2,0,0,1,22.14,25.76,64,70.015,28,dinsdag
8084,2012-06-17 04:00:00,04:00:00,2,0,0,1,22.14,25.76,64,60.032,18,dinsdag
8085,2012-06-17 05:00:00,05:00:00,2,0,0,1,22.14,25.76,68,89.981,17,dinsdag
8086,2012-06-17 06:00:00,06:00:00,2,0,0,1,21.32,25,72,70.015,23,dinsdag
8087,2012-06-17 07:00:00,07:00:00,2,0,0,1,21.32,25,72,60.032,48,dinsdag
8088,2012-06-17 08:00:00,08:00:00,2,0,0,1,22.96,26.515,68,169.979,119,dinsdag
8089,2012-06-17 09:00:00,09:00:00,2,0,0,1,22.96,26.515,68,110.014,274,dinsdag
8090,2012-06-17 10:00:00,10:00:00,2,0,0,1,23.78,27.275,64,0,436,dinsdag
8091,2012-06-17 11:00:00,11:00:00,2,0,0,1,25.42,31.06,57,70.015,546,dinsdag
8092,2012-06-17 12:00:00,12:00:00,2,0,0,1,25.42,31.06,57,0,615,dinsdag
8093,2012-06-17 13:00:00,13:00:00,2,0,0,1,26.24,31.06,53,110.014,614,dinsdag
8094,2012-06-17 14:00:00,14:00:00,2,0,0,1,26.24,31.06,53,0,582,dinsdag
8095,2012-06-17 15:00:00,15:00:00,2,0,0,1,27.06,31.06,50,150.013,463,dinsdag
8096,2012-06-17 16:00:00,16:00:00,2,0,0,1,27.06,31.06,54,199.995,580,dinsdag
8097,2012-06-17 17:00:00,17:00:00,2,0,0,1,26.24,31.06,57,150.013,593,dinsdag
8098,2012-06-17 18:00:00,18:00:00,2,0,0,1,26.24,31.06,53,12.998,513,dinsdag
8099,2012-06-17 19:00:00,19:00:00,2,0,0,1,26.24,31.06,53,110.014,390,dinsdag
8100,2012-06-17 20:00:00,20:00:00,2,0,0,1,25.42,31.06,57,12.998,302,dinsdag
8101,2012-06-17 21:00:00,21:00:00,2,0,0,1,25.42,31.06,57,12.998,246,dinsdag
8102,2012-06-17 22:00:00,22:00:00,2,0,0,1,24.6,30.305,60,12.998,153,dinsdag
8103,2012-06-17 23:00:00,23:00:00,2,0,0,1,23.78,27.275,64,12.998,108,dinsdag
8104,2012-06-18 00:00:00,00:00:00,2,0,1,1,22.96,26.515,73,169.979,40,woensdag
8105,2012-06-18 01:00:00,01:00:00,2,0,1,1,22.14,25.76,77,150.013,14,woensdag
8106,2012-06-18 02:00:00,02:00:00,2,0,1,1,22.14,25.76,77,150.013,9,woensdag
8107,2012-06-18 03:00:00,03:00:00,2,0,1,2,21.32,25,83,150.013,4,woensdag
8108,2012-06-18 04:00:00,04:00:00,2,0,1,2,22.14,25.76,77,12.998,9,woensdag
8109,2012-06-18 05:00:00,05:00:00,2,0,1,3,21.32,25,83,89.981,23,woensdag
8110,2012-06-18 06:00:00,06:00:00,2,0,1,3,21.32,25,88,89.981,37,woensdag
8111,2012-06-18 07:00:00,07:00:00,2,0,1,3,21.32,25,94,150.013,145,woensdag
8112,2012-06-18 08:00:00,08:00:00,2,0,1,2,22.14,25.76,83,12.998,474,woensdag
8113,2012-06-18 09:00:00,09:00:00,2,0,1,2,22.14,25.76,83,150.013,250,woensdag
8114,2012-06-18 10:00:00,10:00:00,2,0,1,3,22.14,25.76,88,70.015,91,woensdag
8115,2012-06-18 11:00:00,11:00:00,2,0,1,2,22.14,25.76,88,110.014,121,woensdag
8116,2012-06-18 12:00:00,12:00:00,2,0,1,3,22.96,26.515,78,89.981,168,woensdag
8117,2012-06-18 13:00:00,13:00:00,2,0,1,2,23.78,27.275,73,89.981,225,woensdag
8118,2012-06-18 14:00:00,14:00:00,2,0,1,2,23.78,27.275,68,12.998,219,woensdag
8119,2012-06-18 15:00:00,15:00:00,2,0,1,2,24.6,29.545,69,12.998,237,woensdag
8120,2012-06-18 16:00:00,16:00:00,2,0,1,2,24.6,29.545,73,12.998,332,woensdag
8121,2012-06-18 17:00:00,17:00:00,2,0,1,2,24.6,29.545,73,12.998,723,woensdag
8122,2012-06-18 18:00:00,18:00:00,2,0,1,2,25.42,30.305,69,110.014,642,woensdag
8123,2012-06-18 19:00:00,19:00:00,2,0,1,2,25.42,29.545,73,60.032,463,woensdag
8124,2012-06-18 20:00:00,20:00:00,2,0,1,2,25.42,29.545,73,89.981,362,woensdag
8125,2012-06-18 21:00:00,21:00:00,2,0,1,2,25.42,29.545,73,70.015,273,woensdag
8126,2012-06-18 22:00:00,22:00:00,2,0,1,2,25.42,29.545,73,110.014,164,woensdag
8127,2012-06-18 23:00:00,23:00:00,2,0,1,3,24.6,28.79,78,12.998,74,woensdag
8128,2012-06-19 00:00:00,00:00:00,2,0,1,2,24.6,28.79,78,110.014,35,donderdag
8129,2012-06-19 01:00:00,01:00:00,2,0,1,2,24.6,28.79,78,110.014,14,donderdag
8130,2012-06-19 02:00:00,02:00:00,2,0,1,2,24.6,28.79,78,89.981,15,donderdag
8131,2012-06-19 03:00:00,03:00:00,2,0,1,2,24.6,28.79,78,70.015,8,donderdag
8132,2012-06-19 04:00:00,04:00:00,2,0,1,2,24.6,28.79,78,89.981,10,donderdag
8133,2012-06-19 05:00:00,05:00:00,2,0,1,2,24.6,28.79,78,12.998,37,donderdag
8134,2012-06-19 06:00:00,06:00:00,2,0,1,2,24.6,28.79,78,70.015,161,donderdag
8135,2012-06-19 07:00:00,07:00:00,2,0,1,2,24.6,28.79,78,89.981,480,donderdag
8136,2012-06-19 08:00:00,08:00:00,2,0,1,2,24.6,28.79,78,110.014,673,donderdag
8137,2012-06-19 09:00:00,09:00:00,2,0,1,1,26.24,30.305,73,60.032,328,donderdag
8138,2012-06-19 10:00:00,10:00:00,2,0,1,1,26.24,30.305,73,60.032,180,donderdag
8139,2012-06-19 11:00:00,11:00:00,2,0,1,1,27.06,31.06,69,89.981,230,donderdag
8140,2012-06-19 12:00:00,12:00:00,2,0,1,1,28.7,32.575,65,60.032,292,donderdag
8141,2012-06-19 13:00:00,13:00:00,2,0,1,1,30.34,34.09,58,89.981,272,donderdag
8142,2012-06-19 14:00:00,14:00:00,2,0,1,1,31.16,35.605,58,70.015,227,donderdag
8143,2012-06-19 15:00:00,15:00:00,2,0,1,1,31.98,37.12,59,110.014,259,donderdag
8144,2012-06-19 16:00:00,16:00:00,2,0,1,1,32.8,37.88,55,150.013,334,donderdag
8145,2012-06-19 17:00:00,17:00:00,2,0,1,1,32.8,37.88,55,12.998,811,donderdag
8146,2012-06-19 18:00:00,18:00:00,2,0,1,1,32.8,37.88,55,110.014,795,donderdag
8147,2012-06-19 19:00:00,19:00:00,2,0,1,1,32.8,38.635,59,150.013,514,donderdag
8148,2012-06-19 20:00:00,20:00:00,2,0,1,1,32.8,37.88,55,169.979,458,donderdag
8149,2012-06-19 21:00:00,21:00:00,2,0,1,1,31.16,35.605,62,110.014,276,donderdag
8150,2012-06-19 22:00:00,22:00:00,2,0,1,1,29.52,34.85,79,60.032,291,donderdag
8151,2012-06-19 23:00:00,23:00:00,2,0,1,1,29.52,34.85,79,89.981,125,donderdag
8152,2012-07-01 00:00:00,00:00:00,3,0,0,1,31.16,36.365,66,0,149,vrijdag
8153,2012-07-01 01:00:00,01:00:00,3,0,0,1,30.34,34.85,70,89.981,93,vrijdag
8154,2012-07-01 02:00:00,02:00:00,3,0,0,1,29.52,34.85,74,60.032,90,vrijdag
8155,2012-07-01 03:00:00,03:00:00,3,0,0,1,29.52,35.605,84,89.981,33,vrijdag
8156,2012-07-01 04:00:00,04:00:00,3,0,0,1,28.7,33.335,79,12.998,4,vrijdag
8157,2012-07-01 05:00:00,05:00:00,3,0,0,1,27.88,31.82,79,70.015,10,vrijdag
8158,2012-07-01 06:00:00,06:00:00,3,0,0,1,28.7,33.335,79,60.032,27,vrijdag
8159,2012-07-01 07:00:00,07:00:00,3,0,0,1,30.34,34.85,70,0,50,vrijdag
8160,2012-07-01 08:00:00,08:00:00,3,0,0,1,31.98,37.12,62,70.015,142,vrijdag
8161,2012-07-01 09:00:00,09:00:00,3,0,0,1,33.62,39.395,56,0,219,vrijdag
8162,2012-07-01 10:00:00,10:00:00,3,0,0,1,35.26,39.395,44,199.995,366,vrijdag
8163,2012-07-01 11:00:00,11:00:00,3,0,0,1,36.08,40.15,39,150.013,377,vrijdag
8164,2012-07-01 12:00:00,12:00:00,3,0,0,1,36.9,40.91,37,150.013,433,vrijdag
8165,2012-07-01 13:00:00,13:00:00,3,0,0,1,37.72,41.665,33,169.979,420,vrijdag
8166,2012-07-01 14:00:00,14:00:00,3,0,0,1,37.72,41.665,33,169.979,444,vrijdag
8167,2012-07-01 15:00:00,15:00:00,3,0,0,1,36.9,40.91,37,190.012,345,vrijdag
8168,2012-07-01 16:00:00,16:00:00,3,0,0,1,37.72,41.665,33,199.995,313,vrijdag
8169,2012-07-01 17:00:00,17:00:00,3,0,0,1,37.72,40.15,26,199.995,413,vrijdag
8170,2012-07-01 18:00:00,18:00:00,3,0,0,1,36.08,38.635,32,239.994,370,vrijdag
8171,2012-07-01 19:00:00,19:00:00,3,0,0,1,34.44,37.12,39,89.981,382,vrijdag
8172,2012-07-01 20:00:00,20:00:00,3,0,0,1,34.44,37.12,39,89.981,332,vrijdag
8173,2012-07-01 21:00:00,21:00:00,3,0,0,1,34.44,37.12,39,89.981,258,vrijdag
8174,2012-07-01 22:00:00,22:00:00,3,0,0,1,33.62,37.12,43,89.981,151,vrijdag
8175,2012-07-01 23:00:00,23:00:00,3,0,0,3,31.98,35.605,52,110.014,110,vrijdag
8176,2012-07-02 00:00:00,00:00:00,3,0,1,2,31.16,35.605,58,150.013,43,zaterdag
8177,2012-07-02 01:00:00,01:00:00,3,0,1,2,31.16,35.605,58,12.998,17,zaterdag
8178,2012-07-02 02:00:00,02:00:00,3,0,1,2,30.34,33.335,51,169.979,15,zaterdag
8179,2012-07-02 03:00:00,03:00:00,3,0,1,2,29.52,33.335,54,279.993,5,zaterdag
8180,2012-07-02 04:00:00,04:00:00,3,0,1,2,29.52,33.335,54,199.995,12,zaterdag
8181,2012-07-02 05:00:00,05:00:00,3,0,1,2,29.52,33.335,51,0,40,zaterdag
8182,2012-07-02 06:00:00,06:00:00,3,0,1,1,28.7,32.575,58,70.015,136,zaterdag
8183,2012-07-02 07:00:00,07:00:00,3,0,1,1,30.34,33.335,51,70.015,398,zaterdag
8184,2012-07-02 08:00:00,08:00:00,3,0,1,1,31.16,34.85,52,12.998,568,zaterdag
8185,2012-07-02 09:00:00,09:00:00,3,0,1,1,31.98,34.85,46,169.979,295,zaterdag
8186,2012-07-02 10:00:00,10:00:00,3,0,1,1,32.8,36.365,43,169.979,174,zaterdag
8187,2012-07-02 11:00:00,11:00:00,3,0,1,1,34.44,36.365,28,199.995,201,zaterdag
8188,2012-07-02 12:00:00,12:00:00,3,0,1,1,34.44,36.365,32,12.998,257,zaterdag
8189,2012-07-02 13:00:00,13:00:00,3,0,1,1,35.26,37.88,34,150.013,236,zaterdag
8190,2012-07-02 14:00:00,14:00:00,3,0,1,1,35.26,37.88,34,150.013,230,zaterdag
8191,2012-07-02 15:00:00,15:00:00,3,0,1,1,34.44,37.12,36,12.998,234,zaterdag
8192,2012-07-02 16:00:00,16:00:00,3,0,1,1,34.44,37.12,36,190.012,365,zaterdag
8193,2012-07-02 17:00:00,17:00:00,3,0,1,1,34.44,36.365,32,89.981,747,zaterdag
8194,2012-07-02 18:00:00,18:00:00,3,0,1,1,34.44,36.365,32,110.014,730,zaterdag
8195,2012-07-02 19:00:00,19:00:00,3,0,1,1,31.98,34.85,43,89.981,581,zaterdag
8196,2012-07-02 20:00:00,20:00:00,3,0,1,1,31.98,34.85,43,89.981,395,zaterdag
8197,2012-07-02 21:00:00,21:00:00,3,0,1,1,31.16,34.09,45,89.981,258,zaterdag
8198,2012-07-02 22:00:00,22:00:00,3,0,1,1,30.34,33.335,51,110.014,188,zaterdag
8199,2012-07-02 23:00:00,23:00:00,3,0,1,1,30.34,33.335,51,70.015,102,zaterdag
8200,2012-07-03 00:00:00,00:00:00,3,0,1,1,29.52,33.335,54,0,53,zondag
8201,2012-07-03 01:00:00,01:00:00,3,0,1,1,29.52,33.335,58,0,14,zondag
8202,2012-07-03 02:00:00,02:00:00,3,0,1,1,29.52,33.335,58,0,10,zondag
8203,2012-07-03 03:00:00,03:00:00,3,0,1,1,28.7,32.575,65,89.981,2,zondag
8204,2012-07-03 04:00:00,04:00:00,3,0,1,1,27.88,31.82,65,70.015,6,zondag
8205,2012-07-03 05:00:00,05:00:00,3,0,1,1,28.7,32.575,61,0,35,zondag
8206,2012-07-03 06:00:00,06:00:00,3,0,1,1,28.7,32.575,65,89.981,154,zondag
8207,2012-07-03 07:00:00,07:00:00,3,0,1,1,30.34,34.09,58,0,483,zondag
8208,2012-07-03 08:00:00,08:00:00,3,0,1,1,30.34,34.09,62,60.032,646,zondag
8209,2012-07-03 09:00:00,09:00:00,3,0,1,1,32.8,37.12,49,110.014,272,zondag
8210,2012-07-03 10:00:00,10:00:00,3,0,1,1,33.62,37.12,43,150.013,209,zondag
8211,2012-07-03 11:00:00,11:00:00,3,0,1,1,35.26,37.88,34,12.998,217,zondag
8212,2012-07-03 12:00:00,12:00:00,3,0,1,1,36.08,37.88,28,12.998,272,zondag
8213,2012-07-03 13:00:00,13:00:00,3,0,1,1,36.9,38.635,25,89.981,283,zondag
8214,2012-07-03 14:00:00,14:00:00,3,0,1,1,36.9,38.635,25,12.998,310,zondag
8215,2012-07-03 15:00:00,15:00:00,3,0,1,2,36.9,38.635,24,0,401,zondag
8216,2012-07-03 16:00:00,16:00:00,3,0,1,2,36.9,38.635,24,12.998,527,zondag
8217,2012-07-03 17:00:00,17:00:00,3,0,1,2,35.26,37.12,30,110.014,722,zondag
8218,2012-07-03 18:00:00,18:00:00,3,0,1,2,35.26,37.12,30,0,627,zondag
8219,2012-07-03 19:00:00,19:00:00,3,0,1,2,34.44,37.12,36,89.981,497,zondag
8220,2012-07-03 20:00:00,20:00:00,3,0,1,3,31.16,34.85,55,329.975,376,zondag
8221,2012-07-03 21:00:00,21:00:00,3,0,1,2,28.7,32.575,70,190.012,196,zondag
8222,2012-07-03 22:00:00,22:00:00,3,0,1,1,27.88,31.82,79,12.998,177,zondag
8223,2012-07-03 23:00:00,23:00:00,3,0,1,1,27.06,30.305,83,0,171,zondag
8224,2012-07-04 00:00:00,00:00:00,3,1,0,1,27.88,31.82,79,60.032,159,dinsdag
8225,2012-07-04 01:00:00,01:00:00,3,1,0,1,27.88,31.82,74,0,123,dinsdag
8226,2012-07-04 02:00:00,02:00:00,3,1,0,1,27.06,30.305,83,89.981,93,dinsdag
8227,2012-07-04 03:00:00,03:00:00,3,1,0,1,27.88,31.82,74,12.998,32,dinsdag
8228,2012-07-04 04:00:00,04:00:00,3,1,0,1,27.88,31.82,69,169.979,16,dinsdag
8229,2012-07-04 05:00:00,05:00:00,3,1,0,1,27.06,31.06,69,0,19,dinsdag
8230,2012-07-04 06:00:00,06:00:00,3,1,0,1,27.06,31.06,69,0,32,dinsdag
8231,2012-07-04 07:00:00,07:00:00,3,1,0,1,27.88,31.82,65,0,72,dinsdag
8232,2012-07-04 08:00:00,08:00:00,3,1,0,1,28.7,32.575,61,70.015,153,dinsdag
8233,2012-07-04 09:00:00,09:00:00,3,1,0,1,31.16,34.85,52,0,293,dinsdag
8234,2012-07-04 10:00:00,10:00:00,3,1,0,1,32.8,36.365,46,0,447,dinsdag
8235,2012-07-04 11:00:00,11:00:00,3,1,0,1,33.62,37.88,46,89.981,485,dinsdag
8236,2012-07-04 12:00:00,12:00:00,3,1,0,1,35.26,39.395,41,150.013,494,dinsdag
8237,2012-07-04 13:00:00,13:00:00,3,1,0,1,36.9,40.91,35,0,499,dinsdag
8238,2012-07-04 14:00:00,14:00:00,3,1,0,1,36.9,40.91,37,110.014,547,dinsdag
8239,2012-07-04 15:00:00,15:00:00,3,1,0,1,37.72,42.425,35,199.995,454,dinsdag
8240,2012-07-04 16:00:00,16:00:00,3,1,0,1,37.72,42.425,35,169.979,389,dinsdag
